Date,Last_Price
1982/10/1,17.7004
1982/10/4,17.7899
1982/10/5,17.9392
1982/10/6,18.8645
1982/10/7,19.1928
1982/10/8,19.3719
1982/10/11,19.939
1982/10/12,19.76
1982/10/13,19.939
1982/10/14,19.1331
1982/10/15,18.9839
1982/10/18,19.8197
1982/10/19,19.6107
1982/10/20,20.1778
1982/10/21,19.9987
1982/10/22,19.76
1982/10/25,19.1033
1982/10/26,19.5809
1982/10/27,19.4913
1982/10/28,19.0137
1982/10/29,19.0734
1982/11/1,19.4615
1982/11/2,19.551
1982/11/3,20.3569
1982/11/4,20.0584
1982/11/5,20.1181
1982/11/8,19.9092
1982/11/9,20.4763
1982/11/10,20.148
1982/11/11,20.3868
1982/11/12,19.9092
1982/11/15,19.6406
1982/11/16,19.6107
1982/11/17,20.0584
1982/11/18,19.9987
1982/11/19,19.939
1982/11/22,19.2227
1982/11/23,19.4018
1982/11/24,19.76
1982/11/26,19.9092
1982/11/29,19.7003
1982/11/30,20.6554
1982/12/1,20.6554
1982/12/2,21.0733
1982/12/3,21.0733
1982/12/6,22.1479
1982/12/7,22.715
1982/12/8,22.5658
1982/12/9,22.3568
1982/12/10,22.1479
1982/12/13,22.4165
1982/12/14,21.73
1982/12/15,21.3419
1982/12/16,21.6703
1982/12/17,22.2971
1982/12/20,22.0882
1982/12/21,22.8642
1982/12/22,22.327
1982/12/23,22.3568
1982/12/27,23.0135
1982/12/28,22.715
1982/12/29,23.0732
1982/12/30,22.9538
1982/12/31,22.9836
1983/1/3,22.4464
1983/1/4,22.8344
1983/1/5,22.9239
1983/1/6,23.2523
1983/1/7,23.0732
1983/1/10,23.4015
1983/1/11,23.3717
1983/1/12,23.4612
1983/1/13,23.4612
1983/1/14,23.6105
1983/1/17,23.7299
1983/1/18,23.7896
1983/1/19,23.4314
1983/1/20,23.3717
1983/1/21,22.5956
1983/1/24,22.4165
1983/1/25,22.9239
1983/1/26,22.715
1983/1/27,23.3418
1983/1/28,23.2523
1983/1/31,23.6105
1983/2/1,23.1627
1983/2/2,22.9239
1983/2/3,22.8045
1983/2/4,23.2523
1983/2/7,23.1926
1983/2/8,22.715
1983/2/9,22.5658
1983/2/10,23.0135
1983/2/11,23.0135
1983/2/14,23.6403
1983/2/15,23.6105
1983/2/16,23.4911
1983/2/17,23.4911
1983/2/18,23.5508
1983/2/22,23.1926
1983/2/23,23.5806
1983/2/24,24.088
1983/2/25,23.9686
1983/2/28,23.6403
1983/3/1,24.297
1983/3/2,24.3865
1983/3/3,24.3268
1983/3/4,24.4164
1983/3/7,24.5955
1983/3/8,24.088
1983/3/9,24.4164
1983/3/10,23.9388
1983/3/11,24.0582
1983/3/14,23.9985
1983/3/15,24.088
1983/3/16,23.6105
1983/3/17,23.6105
1983/3/18,23.8493
1983/3/21,24.0582
1983/3/22,23.9089
1983/3/23,24.3865
1983/3/24,24.4164
1983/3/25,24.3865
1983/3/28,24.4462
1983/3/29,24.5656
1983/3/30,24.894
1983/3/31,24.297
1983/4/4,24.4462
1983/4/5,24.3567
1983/4/6,24.5059
1983/4/7,24.6552
1983/4/8,24.8044
1983/4/11,25.4611
1983/4/12,25.5506
1983/4/13,25.9685
1983/4/14,26.1476
1983/4/15,26.2969
1983/4/18,26.8938
1983/4/19,26.6252
1983/4/20,27.4908
1983/4/21,27.461
1983/4/22,27.9982
1983/4/25,27.3416
1983/4/26,27.9684
1983/4/27,27.6998
1983/4/28,27.9982
1983/4/29,27.9385
1983/5/2,27.461
1983/5/3,27.5804
1983/5/4,27.8192
1983/5/5,27.6401
1983/5/6,28.0878
1983/5/9,28.0579
1983/5/10,27.9087
1983/5/11,27.5804
1983/5/12,27.5804
1983/5/13,27.8192
1983/5/16,27.5207
1983/5/17,27.2222
1983/5/18,26.6849
1983/5/19,26.5655
1983/5/20,26.4461
1983/5/23,26.864
1983/5/24,27.3714
1983/5/25,27.6102
1983/5/26,27.3117
1983/5/27,26.9834
1983/5/31,26.5655
1983/6/1,26.7147
1983/6/2,27.1028
1983/6/3,27.2222
1983/6/6,27.6401
1983/6/7,27.0132
1983/6/8,27.0729
1983/6/9,27.1625
1983/6/10,27.2819
1983/6/13,27.9982
1983/6/14,28.1773
1983/6/15,28.8937
1983/6/16,29.0728
1983/6/17,28.9236
1983/6/20,29.1325
1983/6/21,29.4011
1983/6/22,29.4907
1983/6/23,29.431
1983/6/24,29.3713
1983/6/27,28.8639
1983/6/28,28.1773
1983/6/29,28.6549
1983/6/30,28.7146
1983/7/1,28.8937
1983/7/5,28.4758
1983/7/6,29.043
1983/7/7,28.5952
1983/7/8,29.0131
1983/7/11,29.431
1983/7/12,28.8639
1983/7/13,28.9534
1983/7/14,29.1325
1983/7/15,28.6848
1983/7/18,28.6251
1983/7/19,28.8639
1983/7/20,29.9384
1983/7/21,29.9683
1983/7/22,29.6996
1983/7/25,30.0578
1983/7/26,30.028
1983/7/27,29.4608
1983/7/28,29.1325
1983/7/29,28.7445
1983/8/1,28.834
1983/8/2,28.7743
1983/8/3,28.9534
1983/8/4,28.5355
1983/8/5,28.5952
1983/8/8,28.4161
1983/8/9,28.2072
1983/8/10,28.2072
1983/8/11,28.1176
1983/8/12,28.2967
1983/8/15,28.7743
1983/8/16,29.043
1983/8/17,29.3713
1983/8/18,29.043
1983/8/19,29.2519
1983/8/22,28.9534
1983/8/23,28.5057
1983/8/24,27.8192
1983/8/25,27.7595
1983/8/26,28.1475
1983/8/29,28.4161
1983/8/30,28.0281
1983/8/31,28.5355
1983/9/1,28.3266
1983/9/2,28.5952
1983/9/6,29.1027
1983/9/7,29.222
1983/9/8,29.1922
1983/9/9,29.1922
1983/9/12,29.0131
1983/9/13,29.1325
1983/9/14,29.3414
1983/9/15,29.0728
1983/9/16,29.4011
1983/9/19,29.5504
1983/9/20,29.5802
1983/9/21,29.3713
1983/9/22,29.7593
1983/9/23,30.2369
1983/9/26,30.7145
1983/9/27,30.5354
1983/9/28,30.7443
1983/9/29,30.5354
1983/9/30,30.2966
1983/10/3,30.5951
1983/10/4,31.013
1983/10/5,31.3115
1983/10/6,31.5503
1983/10/7,31.5801
1983/10/10,32.0577
1983/10/11,31.7592
1983/10/12,31.6697
1983/10/13,31.9084
1983/10/14,31.4607
1983/10/17,31.4607
1983/10/18,30.7443
1983/10/19,31.1622
1983/10/20,30.9831
1983/10/21,30.3265
1983/10/24,30.6249
1983/10/25,30.6846
1983/10/26,30.5652
1983/10/27,30.8936
1983/10/28,30.5652
1983/10/31,30.2668
1983/11/1,30.2668
1983/11/2,30.2071
1983/11/3,29.5802
1983/11/4,29.1922
1983/11/7,29.1624
1983/11/8,29.1922
1983/11/9,29.5205
1983/11/10,29.9086
1983/11/11,30.2966
1983/11/14,30.4459
1983/11/15,29.7295
1983/11/16,29.7892
1983/11/17,29.4608
1983/11/18,29.4907
1983/11/21,29.9086
1983/11/22,29.3713
1983/11/23,28.8639
1983/11/25,28.8937
1983/11/28,28.4758
1983/11/29,29.043
1983/11/30,28.0281
1983/12/1,28.3863
1983/12/2,28.1475
1983/12/5,28.3266
1983/12/6,28.0878
1983/12/7,28.4758
1983/12/8,28.4161
1983/12/9,29.1922
1983/12/12,29.6101
1983/12/13,29.1624
1983/12/14,28.8639
1983/12/15,28.5355
1983/12/16,28.8639
1983/12/19,28.9534
1983/12/20,29.0728
1983/12/21,29.5205
1983/12/22,29.3414
1983/12/23,29.5205
1983/12/27,29.7593
1983/12/28,29.6698
1983/12/29,29.4011
1983/12/30,29.1325
1984/1/3,29.0728
1984/1/4,29.5802
1984/1/5,29.6698
1984/1/6,29.4907
1984/1/9,29.4608
1984/1/10,29.1922
1984/1/11,29.1922
1984/1/12,28.9534
1984/1/13,28.4161
1984/1/16,28.7743
1984/1/17,28.8937
1984/1/18,28.7743
1984/1/19,28.3863
1984/1/20,27.9385
1984/1/23,27.7296
1984/1/24,27.8788
1984/1/25,27.5505
1984/1/26,27.3714
1984/1/27,27.4311
1984/1/30,27.1923
1984/1/31,27.252
1984/2/1,27.1625
1984/2/2,27.3117
1984/2/3,26.4461
1984/2/6,25.9685
1984/2/7,26.3864
1984/2/8,25.7297
1984/2/9,26.0282
1984/2/10,26.2372
1984/2/13,26.0282
1984/2/14,26.476
1984/2/15,26.1775
1984/2/16,26.1775
1984/2/17,26.2073
1984/2/21,26.1178
1984/2/22,26.0581
1984/2/23,26.0879
1984/2/24,26.5655
1984/2/27,26.9535
1984/2/28,26.267
1984/2/29,26.3267
1984/3/1,26.6252
1984/3/2,26.7446
1984/3/5,26.5058
1984/3/6,26.0879
1984/3/7,25.6999
1984/3/8,25.9088
1984/3/9,25.7894
1984/3/12,26.3267
1984/3/13,26.4163
1984/3/14,26.5058
1984/3/15,26.7446
1984/3/16,27.1625
1984/3/19,27.2222
1984/3/20,27.4013
1984/3/21,27.2222
1984/3/22,26.9237
1984/3/23,26.8043
1984/3/26,26.8043
1984/3/27,27.1923
1984/3/28,27.5505
1984/3/29,27.1625
1984/3/30,27.2222
1984/4/2,26.7446
1984/4/3,26.5357
1984/4/4,26.5058
1984/4/5,25.9685
1984/4/6,26.2073
1984/4/9,26.1775
1984/4/10,26.267
1984/4/11,25.9984
1984/4/12,26.864
1984/4/13,26.5655
1984/4/16,26.9237
1984/4/17,26.8043
1984/4/18,26.5357
1984/4/19,26.4461
1984/4/23,26.2372
1984/4/24,26.4461
1984/4/25,26.7147
1984/4/26,27.0431
1984/4/27,27.0729
1984/4/30,27.1625
1984/5/1,27.8192
1984/5/2,27.7595
1984/5/3,27.6102
1984/5/4,26.9237
1984/5/7,27.0431
1984/5/8,27.2819
1984/5/9,26.9535
1984/5/10,26.8341
1984/5/11,26.5655
1984/5/14,26.8043
1984/5/15,26.9834
1984/5/16,26.7446
1984/5/17,26.3566
1984/5/18,26.1178
1984/5/21,25.9387
1984/5/22,25.7894
1984/5/23,25.6999
1984/5/24,25.4909
1984/5/25,25.6103
1984/5/29,25.4611
1984/5/30,25.6103
1984/5/31,25.7297
1984/6/1,25.7596
1984/6/4,25.8491
1984/6/5,25.1626
1984/6/6,25.2521
1984/6/7,25.2223
1984/6/8,25.2521
1984/6/11,24.894
1984/6/12,24.9537
1984/6/13,24.9238
1984/6/14,24.0582
1984/6/15,23.7597
1984/6/18,24.297
1984/6/19,24.5358
1984/6/20,25.8193
1984/6/21,25.282
1984/6/22,25.1328
1984/6/25,25.1924
1984/6/26,24.8641
1984/6/27,24.6253
1984/6/28,25.1328
1984/6/29,25.2521
1984/7/2,25.282
1984/7/3,25.5805
1984/7/5,25.4014
1984/7/6,25.2521
1984/7/9,25.6103
1984/7/10,25.5805
1984/7/11,25.1328
1984/7/12,24.9238
1984/7/13,25.1328
1984/7/16,25.6103
1984/7/17,25.8193
1984/7/18,25.67
1984/7/19,25.5506
1984/7/20,25.4312
1984/7/23,25.3417
1984/7/24,25.1626
1984/7/25,25.5805
1984/7/26,25.8491
1984/7/27,26.0282
1984/7/30,25.879
1984/7/31,26.4461
1984/8/1,26.9535
1984/8/2,27.4311
1984/8/3,28.7146
1984/8/6,29.0728
1984/8/7,28.9833
1984/8/8,28.3266
1984/8/9,29.3116
1984/8/10,28.8937
1984/8/13,29.1922
1984/8/14,28.9534
1984/8/15,29.1325
1984/8/16,29.4011
1984/8/17,29.3713
1984/8/20,29.431
1984/8/21,30.0578
1984/8/22,29.6698
1984/8/23,29.8489
1984/8/24,29.9981
1984/8/27,29.7892
1984/8/28,29.9384
1984/8/29,29.6698
1984/8/30,29.5205
1984/8/31,29.5504
1984/9/4,29.2519
1984/9/5,29.222
1984/9/6,29.4608
1984/9/7,29.043
1984/9/10,29.3116
1984/9/11,29.1325
1984/9/12,29.3414
1984/9/13,30.1175
1984/9/14,30.2668
1984/9/17,30.4757
1984/9/18,30.2369
1984/9/19,30.0578
1984/9/20,30.0877
1984/9/21,29.6698
1984/9/24,29.5504
1984/9/25,29.6101
1984/9/26,29.7593
1984/9/27,30.0578
1984/9/28,29.6698
1984/10/1,29.2817
1984/10/2,29.0728
1984/10/3,28.9534
1984/10/4,29.1027
1984/10/5,28.9534
1984/10/8,28.9236
1984/10/9,28.8639
1984/10/10,29.1027
1984/10/11,28.7146
1984/10/12,29.1027
1984/10/15,29.2519
1984/10/16,28.9534
1984/10/17,29.1027
1984/10/18,30.0877
1984/10/19,29.8489
1984/10/22,30.0877
1984/10/23,30.2369
1984/10/24,30.2668
1984/10/25,29.8787
1984/10/26,29.6399
1984/10/29,29.7593
1984/10/30,30.2668
1984/10/31,29.7593
1984/11/1,30.028
1984/11/2,30.0578
1984/11/5,30.2668
1984/11/6,30.4459
1984/11/7,30.028
1984/11/8,29.819
1984/11/9,29.431
1984/11/12,29.6101
1984/11/13,29.3116
1984/11/14,29.4011
1984/11/15,29.3116
1984/11/16,29.0131
1984/11/19,28.6549
1984/11/20,28.9534
1984/11/21,28.8937
1984/11/23,29.2817
1984/11/26,29.3414
1984/11/27,29.7892
1984/11/28,29.4011
1984/11/29,29.1325
1984/11/30,29.0728
1984/12/3,28.6549
1984/12/4,28.7146
1984/12/5,28.1475
1984/12/6,28.2967
1984/12/7,27.9684
1984/12/10,28.1475
1984/12/11,28.446
1984/12/12,28.3564
1984/12/13,28.1176
1984/12/14,28.3564
1984/12/17,28.4161
1984/12/18,29.4011
1984/12/19,29.3713
1984/12/20,29.222
1984/12/21,29.5504
1984/12/24,29.6698
1984/12/26,29.5504
1984/12/27,29.4011
1984/12/28,29.4907
1984/12/31,29.4011
1985/1/2,28.8937
1985/1/3,28.6549
1985/1/4,28.5952
1985/1/7,28.7445
1985/1/8,28.5952
1985/1/9,28.7445
1985/1/10,29.5504
1985/1/11,29.3116
1985/1/14,29.7892
1985/1/15,29.7593
1985/1/16,29.5802
1985/1/17,29.5205
1985/1/18,29.6399
1985/1/21,30.6249
1985/1/22,30.9533
1985/1/23,31.6398
1985/1/24,31.7891
1985/1/25,31.8189
1985/1/28,32.1472
1985/1/29,32.7144
1985/1/30,32.6248
1985/1/31,32.5651
1985/2/1,32.386
1985/2/4,32.8636
1985/2/5,32.595
1985/2/6,32.3263
1985/2/7,32.7442
1985/2/8,32.7741
1985/2/11,31.8786
1985/2/12,31.4607
1985/2/13,31.9383
1985/2/14,31.5204
1985/2/15,31.3712
1985/2/19,31.4906
1985/2/20,31.9383
1985/2/21,31.9383
1985/2/22,31.7294
1985/2/25,31.9681
1985/2/26,32.1174
1985/2/27,31.7891
1985/2/28,31.998
1985/3/1,32.4457
1985/3/4,32.2368
1985/3/5,32.2368
1985/3/6,31.7294
1985/3/7,31.0727
1985/3/8,30.9533
1985/3/11,31.401
1985/3/12,31.4906
1985/3/13,31.0428
1985/3/14,30.7742
1985/3/15,30.7145
1985/3/18,30.6548
1985/3/19,31.1622
1985/3/20,30.8936
1985/3/21,30.7443
1985/3/22,30.5056
1985/3/25,29.7295
1985/3/26,29.9384
1985/3/27,30.1772
1985/3/28,30.2369
1985/3/29,30.3265
1985/4/1,30.5951
1985/4/2,30.5056
1985/4/3,30.2071
1985/4/4,30.3265
1985/4/8,29.5802
1985/4/9,29.7593
1985/4/10,30.0578
1985/4/11,30.3265
1985/4/12,30.5652
1985/4/15,30.8637
1985/4/16,30.9831
1985/4/17,30.9533
1985/4/18,30.4459
1985/4/19,30.4757
1985/4/22,30.5056
1985/4/23,30.804
1985/4/24,30.7145
1985/4/25,30.7742
1985/4/26,30.3563
1985/4/29,30.1474
1985/4/30,30.2071
1985/5/1,29.9981
1985/5/2,29.9384
1985/5/3,29.8489
1985/5/6,29.7892
1985/5/7,30.028
1985/5/8,30.3563
1985/5/9,30.5354
1985/5/10,31.0727
1985/5/13,31.1025
1985/5/14,30.5652
1985/5/15,30.6846
1985/5/16,30.804
1985/5/17,31.2219
1985/5/20,31.7592
1985/5/21,31.7592
1985/5/22,31.61
1985/5/23,31.3712
1985/5/24,31.2518
1985/5/28,31.1324
1985/5/29,30.9831
1985/5/30,30.5652
1985/5/31,30.7145
1985/6/3,30.8339
1985/6/4,30.9831
1985/6/5,30.6846
1985/6/6,30.9831
1985/6/7,30.416
1985/6/10,30.4757
1985/6/11,30.0877
1985/6/12,28.834
1985/6/13,28.3266
1985/6/14,28.9236
1985/6/17,28.6848
1985/6/18,28.6251
1985/6/19,28.5057
1985/6/20,28.3564
1985/6/21,28.5057
1985/6/24,28.8639
1985/6/25,29.1325
1985/6/26,29.4011
1985/6/27,29.6101
1985/6/28,29.5504
1985/7/1,29.819
1985/7/2,29.6996
1985/7/3,29.5504
1985/7/5,29.7295
1985/7/8,29.4907
1985/7/9,28.9534
1985/7/10,29.3713
1985/7/11,29.5504
1985/7/12,29.6698
1985/7/15,29.9683
1985/7/16,30.6846
1985/7/17,30.8936
1985/7/18,30.7443
1985/7/19,30.8637
1985/7/22,31.013
1985/7/23,30.8936
1985/7/24,30.8339
1985/7/25,31.1025
1985/7/26,31.5204
1985/7/29,30.9533
1985/7/30,31.1622
1985/7/31,31.3712
1985/8/1,31.6398
1985/8/2,31.4309
1985/8/5,31.3413
1985/8/6,30.8936
1985/8/7,30.8637
1985/8/8,30.6548
1985/8/9,30.416
1985/8/12,30.3563
1985/8/13,30.2369
1985/8/14,30.2668
1985/8/15,30.1772
1985/8/16,30.028
1985/8/19,30.0578
1985/8/20,30.4459
1985/8/21,30.6548
1985/8/22,30.2369
1985/8/23,30.2966
1985/8/26,30.6249
1985/8/27,30.6249
1985/8/28,30.5652
1985/8/29,30.4459
1985/8/30,30.2369
1985/9/3,30.3563
1985/9/4,30.3862
1985/9/5,30.6548
1985/9/6,30.8339
1985/9/9,30.8936
1985/9/10,30.5354
1985/9/11,30.3862
1985/9/12,30.3563
1985/9/13,30.4459
1985/9/16,30.6548
1985/9/17,30.2668
1985/9/18,30.4459
1985/9/19,30.5652
1985/9/20,30.2668
1985/9/23,30.5951
1985/9/24,30.2668
1985/9/25,29.6101
1985/9/26,29.5504
1985/9/27,29.4907
1985/9/30,29.5802
1985/10/1,30.2369
1985/10/2,29.6996
1985/10/3,29.6996
1985/10/4,29.4907
1985/10/7,29.6698
1985/10/8,29.6996
1985/10/9,29.6698
1985/10/10,29.6996
1985/10/11,29.9981
1985/10/14,30.5652
1985/10/15,30.5652
1985/10/16,30.8936
1985/10/17,30.6846
1985/10/18,30.4757
1985/10/21,30.4459
1985/10/22,30.8339
1985/10/23,31.1622
1985/10/24,30.7145
1985/10/25,30.5652
1985/10/28,30.8936
1985/10/29,31.1622
1985/10/30,31.3115
1985/10/31,31.013
1985/11/1,31.2518
1985/11/4,31.5801
1985/11/5,31.8487
1985/11/6,31.7294
1985/11/7,31.5503
1985/11/8,31.6398
1985/11/11,32.1472
1985/11/12,32.3263
1985/11/13,32.2368
1985/11/14,32.6248
1985/11/15,32.6547
1985/11/18,33.0726
1985/11/19,33.0129
1985/11/20,33.1919
1985/11/21,33.4904
1985/11/22,33.3113
1985/11/25,33.1919
1985/11/26,33.1919
1985/11/27,33.4904
1985/11/29,33.371
1985/12/2,32.9233
1985/12/3,33.1024
1985/12/4,33.8785
1985/12/5,33.6098
1985/12/6,33.8486
1985/12/9,34.5351
1985/12/10,35.0127
1985/12/11,35.5799
1985/12/12,35.4903
1985/12/13,35.8783
1985/12/16,36.3559
1985/12/17,36.4156
1985/12/18,36.5052
1985/12/19,36.7141
1985/12/20,36.8335
1985/12/23,36.7738
1985/12/24,36.4753
1985/12/26,36.5947
1985/12/27,37.132
1985/12/30,37.7887
1985/12/31,37.132
1986/1/2,36.2962
1986/1/3,36.8634
1986/1/6,36.8634
1986/1/7,37.1618
1986/1/8,35.55
1986/1/9,35.9082
1986/1/10,35.4605
1986/1/13,35.5799
1986/1/14,35.6396
1986/1/15,36.4455
1986/1/16,37.2514
1986/1/17,36.0276
1986/1/20,35.6694
1986/1/21,35.6993
1986/1/22,34.4456
1986/1/23,35.3411
1986/1/24,35.8186
1986/1/27,35.7291
1986/1/28,36.2365
1986/1/29,36.0574
1986/1/30,35.6993
1986/1/31,36.1768
1986/2/3,36.9231
1986/2/4,36.7738
1986/2/5,36.9828
1986/2/6,37.0126
1986/2/7,37.1917
1986/2/10,37.5499
1986/2/11,37.4305
1986/2/12,37.0126
1986/2/13,37.1618
1986/2/14,37.3111
1986/2/18,37.9379
1986/2/19,37.6096
1986/2/20,37.9976
1986/2/21,38.1469
1986/2/24,37.9379
1986/2/25,37.6096
1986/2/26,37.7887
1986/2/27,37.2215
1986/2/28,36.0276
1986/3/3,36.1171
1986/3/4,35.759
1986/3/5,35.4306
1986/3/6,35.0426
1986/3/7,34.8635
1986/3/10,35.4605
1986/3/11,36.2962
1986/3/12,35.5799
1986/3/13,35.938
1986/3/14,35.9082
1986/3/17,36.0276
1986/3/18,36.3858
1986/3/19,36.2067
1986/3/20,35.8485
1986/3/21,35.5799
1986/3/24,35.55
1986/3/25,35.3411
1986/3/26,35.2515
1986/3/27,35.6097
1986/3/31,36.1768
1986/4/1,35.6097
1986/4/2,36.0574
1986/4/3,35.7291
1986/4/4,35.4008
1986/4/7,35.6993
1986/4/8,36.2962
1986/4/9,35.6396
1986/4/10,35.8783
1986/4/11,35.759
1986/4/14,36.3858
1986/4/15,36.4455
1986/4/16,36.9529
1986/4/17,36.9231
1986/4/18,36.4455
1986/4/21,36.9828
1986/4/22,36.535
1986/4/23,37.0723
1986/4/24,37.6394
1986/4/25,38.0872
1986/4/28,38.5349
1986/4/29,38.0573
1986/4/30,37.3111
1986/5/1,37.4603
1986/5/2,36.8037
1986/5/5,37.1618
1986/5/6,36.8335
1986/5/7,36.1171
1986/5/8,35.5799
1986/5/9,35.759
1986/5/12,35.8186
1986/5/13,35.55
1986/5/14,35.3709
1986/5/15,34.7142
1986/5/16,34.5948
1986/5/19,34.4158
1986/5/20,34.9232
1986/5/21,34.5053
1986/5/22,34.2367
1986/5/23,34.3561
1986/5/27,35.1023
1986/5/28,36.147
1986/5/29,36.5052
1986/5/30,36.3858
1986/6/2,36.3559
1986/6/3,36.4753
1986/6/4,35.8186
1986/6/5,35.9977
1986/6/6,35.7888
1986/6/9,35.0426
1986/6/10,35.4306
1986/6/11,35.6097
1986/6/12,35.3411
1986/6/13,35.7291
1986/6/16,35.4605
1986/6/17,35.0724
1986/6/18,34.953
1986/6/19,34.6247
1986/6/20,35.2217
1986/6/23,34.6545
1986/6/24,34.9829
1986/6/25,35.2217
1986/6/26,35.0426
1986/6/27,35.1023
1986/6/30,34.9829
1986/7/1,35.4903
1986/7/2,35.6993
1986/7/3,35.5799
1986/7/7,34.6844
1986/7/8,34.5351
1986/7/9,34.4456
1986/7/10,34.8038
1986/7/11,34.177
1986/7/14,33.2516
1986/7/15,32.4159
1986/7/16,31.7891
1986/7/17,31.5204
1986/7/18,31.4607
1986/7/21,31.4906
1986/7/22,31.9084
1986/7/23,31.7891
1986/7/24,31.7891
1986/7/25,32.0278
1986/7/28,31.61
1986/7/29,31.3413
1986/7/30,31.5801
1986/7/31,31.6398
1986/8/1,31.3712
1986/8/4,31.4309
1986/8/5,31.2518
1986/8/6,31.3115
1986/8/7,31.2816
1986/8/8,31.0428
1986/8/11,31.2816
1986/8/12,31.6398
1986/8/13,31.998
1986/8/14,32.0577
1986/8/15,31.7891
1986/8/18,32.3263
1986/8/19,32.6547
1986/8/20,33.2516
1986/8/21,32.9532
1986/8/22,32.9532
1986/8/25,33.1919
1986/8/26,33.6994
1986/8/27,33.6994
1986/8/28,33.4307
1986/8/29,33.1323
1986/9/2,32.4756
1986/9/3,32.5054
1986/9/4,33.2815
1986/9/5,33.5203
1986/9/8,34.3262
1986/9/9,34.3561
1986/9/10,34.4158
1986/9/11,33.2516
1986/9/12,32.8039
1986/9/15,32.7144
1986/9/16,33.0129
1986/9/17,32.8636
1986/9/18,33.0427
1986/9/19,32.6845
1986/9/22,33.1024
1986/9/23,33.2516
1986/9/24,32.8338
1986/9/25,32.4159
1986/9/26,32.3562
1986/9/29,32.0577
1986/9/30,32.1174
1986/10/1,31.7592
1986/10/2,31.7592
1986/10/3,31.2518
1986/10/6,31.8786
1986/10/7,30.5951
1986/10/8,30.4459
1986/10/9,29.1325
1986/10/10,29.5205
1986/10/13,29.1325
1986/10/14,28.8639
1986/10/15,29.3713
1986/10/16,28.9236
1986/10/17,29.1027
1986/10/20,28.7146
1986/10/21,28.9833
1986/10/22,28.7445
1986/10/23,29.0131
1986/10/24,28.9833
1986/10/27,29.1624
1986/10/28,28.834
1986/10/29,28.8639
1986/10/30,29.1325
1986/10/31,29.5205
1986/11/3,30.1772
1986/11/4,30.0578
1986/11/5,29.4011
1986/11/6,28.9833
1986/11/7,29.0131
1986/11/10,29.4011
1986/11/11,29.5504
1986/11/12,29.3116
1986/11/13,28.6251
1986/11/14,28.9833
1986/11/17,29.1325
1986/11/18,28.7743
1986/11/19,29.3713
1986/11/20,29.4907
1986/11/21,29.431
1986/11/24,29.7593
1986/11/25,30.3563
1986/11/26,30.0877
1986/11/28,30.3563
1986/12/1,30.416
1986/12/2,31.013
1986/12/3,30.7145
1986/12/4,30.5056
1986/12/5,30.2369
1986/12/8,30.5056
1986/12/9,30.2966
1986/12/10,30.5652
1986/12/11,30.5652
1986/12/12,30.2071
1986/12/15,30.4757
1986/12/16,30.5951
1986/12/17,30.2668
1986/12/18,29.9384
1986/12/19,29.8787
1986/12/22,29.4011
1986/12/23,28.7743
1986/12/24,29.1325
1986/12/26,29.1325
1986/12/29,28.8042
1986/12/30,28.8639
1986/12/31,28.6549
1987/1/2,29.1325
1987/1/5,29.5205
1987/1/6,29.3713
1987/1/7,29.4907
1987/1/8,29.3414
1987/1/9,29.1922
1987/1/12,28.7445
1987/1/13,27.8192
1987/1/14,28.3266
1987/1/15,28.6549
1987/1/16,28.6549
1987/1/19,29.9086
1987/1/20,29.3116
1987/1/21,29.3116
1987/1/22,30.416
1987/1/23,30.1474
1987/1/26,30.3862
1987/1/27,30.8936
1987/1/28,31.0428
1987/1/29,30.7145
1987/1/30,30.7443
1987/2/2,31.5801
1987/2/3,31.7592
1987/2/4,32.2666
1987/2/5,32.6845
1987/2/6,32.4159
1987/2/9,31.9383
1987/2/10,31.8487
1987/2/11,31.998
1987/2/12,31.6697
1987/2/13,32.1174
1987/2/17,33.0427
1987/2/18,32.9532
1987/2/19,33.2218
1987/2/20,33.3412
1987/2/23,34.2367
1987/2/24,34.1471
1987/2/25,33.8486
1987/2/26,33.2815
1987/2/27,33.3113
1987/3/2,33.0726
1987/3/3,32.983
1987/3/4,33.4009
1987/3/5,33.5203
1987/3/6,33.2815
1987/3/9,33.1621
1987/3/10,34.1173
1987/3/11,33.8486
1987/3/12,34.4456
1987/3/13,34.5948
1987/3/16,34.5351
1987/3/17,35.1321
1987/3/18,34.9232
1987/3/19,35.1023
1987/3/20,35.4903
1987/3/23,35.759
1987/3/24,36.5052
1987/3/25,37.1618
1987/3/26,36.7738
1987/3/27,35.9977
1987/3/30,36.3858
1987/3/31,35.8485
1987/4/1,36.0873
1987/4/2,35.3411
1987/4/3,35.6993
1987/4/6,35.6694
1987/4/7,34.9829
1987/4/8,35.2515
1987/4/9,34.3859
1987/4/10,34.6247
1987/4/13,35.2515
1987/4/14,35.3709
1987/4/15,36.0276
1987/4/16,35.8186
1987/4/20,35.8186
1987/4/21,37.4902
1987/4/22,36.8335
1987/4/23,36.8335
1987/4/24,36.2365
1987/4/27,36.8335
1987/4/28,37.0723
1987/4/29,37.8782
1987/4/30,38.2364
1987/5/1,38.3558
1987/5/4,38.9229
1987/5/5,39.8482
1987/5/6,39.8184
1987/5/7,39.3707
1987/5/8,39.102
1987/5/11,38.9229
1987/5/12,39.4901
1987/5/13,39.699
1987/5/14,39.4304
1987/5/15,38.3558
1987/5/18,38.4454
1987/5/19,37.4305
1987/5/20,37.4006
